Périmètre;Nature;Date;Heures;Consommation;Production;Echanges physiques;;;;
Grand Lyon;Données temps réel;26/10/2019;04:00;651;;;;;;
Grand Lyon;Données temps réel;26/10/2019;04:15;647;;;;;;
Grand Lyon;Données temps réel;26/10/2019;04:30;647;;;;;;
Grand Lyon;Données temps réel;26/10/2019;04:45;646;;;;;;
Grand Lyon;Données temps réel;26/10/2019;05:00;655;;;;;;
Grand Lyon;Données temps réel;26/10/2019;05:15;665;;;;;;
Grand Lyon;Données temps réel;26/10/2019;05:30;671;;;;;;
Grand Lyon;Données temps réel;26/10/2019;05:45;682;;;;;;
Grand Lyon;Données temps réel;26/10/2019;06:00;677;;;;;;
Grand Lyon;Données temps réel;26/10/2019;06:15;702;;;;;;
Grand Lyon;Données temps réel;26/10/2019;06:30;703;;;;;;
Grand Lyon;Données temps réel;26/10/2019;06:45;709;;;;;;
Grand Lyon;Données temps réel;26/10/2019;07:00;719;;;;;;
Grand Lyon;Données temps réel;26/10/2019;07:15;747;;;;;;
Grand Lyon;Données temps réel;26/10/2019;07:30;759;;;;;;
Grand Lyon;Données temps réel;26/10/2019;07:45;776;;;;;;
Grand Lyon;Données temps réel;26/10/2019;08:00;767;;;;;;
Grand Lyon;Données temps réel;26/10/2019;08:15;784;;;;;;
Grand Lyon;Données temps réel;26/10/2019;08:30;798;;;;;;
Grand Lyon;Données temps réel;26/10/2019;08:45;810;;;;;;
Grand Lyon;Données temps réel;26/10/2019;09:00;816;;;;;;
Grand Lyon;Données temps réel;26/10/2019;09:15;840;;;;;;
Grand Lyon;Données temps réel;26/10/2019;09:30;848;;;;;;
Grand Lyon;Données temps réel;26/10/2019;09:45;852;;;;;;
Grand Lyon;Données temps réel;26/10/2019;10:00;860;;;;;;
Grand Lyon;Données temps réel;26/10/2019;10:15;869;;;;;;
Grand Lyon;Données temps réel;26/10/2019;10:30;861;;;;;;
Grand Lyon;Données temps réel;26/10/2019;10:45;860;;;;;;
Grand Lyon;Données temps réel;26/10/2019;11:00;864;;;;;;
Grand Lyon;Données temps réel;26/10/2019;11:15;871;;;;;;
Grand Lyon;Données temps réel;26/10/2019;11:30;870;;;;;;
Grand Lyon;Données temps réel;26/10/2019;11:45;865;;;;;;
Grand Lyon;Données temps réel;26/10/2019;12:00;887;;;;;;
Grand Lyon;Données temps réel;26/10/2019;12:15;889;;;;;;
Grand Lyon;Données temps réel;26/10/2019;12:30;899;;;;;;
Grand Lyon;Données temps réel;26/10/2019;12:45;898;;;;;;
Grand Lyon;Données temps réel;26/10/2019;13:00;876;;;;;;
Grand Lyon;Données temps réel;26/10/2019;13:15;878;;;;;;
Grand Lyon;Données temps réel;26/10/2019;13:30;868;;;;;;
Grand Lyon;Données temps réel;26/10/2019;13:45;843;;;;;;
Grand Lyon;Données temps réel;26/10/2019;14:00;837;;;;;;
Grand Lyon;Données temps réel;26/10/2019;14:15;821;;;;;;
Grand Lyon;Données temps réel;26/10/2019;14:30;818;;;;;;
Grand Lyon;Données temps réel;26/10/2019;14:45;812;;;;;;
Grand Lyon;Données temps réel;26/10/2019;15:00;811;;;;;;
Grand Lyon;Données temps réel;26/10/2019;15:15;825;;;;;;
Grand Lyon;Données temps réel;26/10/2019;15:30;801;;;;;;
Grand Lyon;Données temps réel;26/10/2019;15:45;798;;;;;;
Grand Lyon;Données temps réel;26/10/2019;16:00;792;;;;;;
Grand Lyon;Données temps réel;26/10/2019;16:15;783;;;;;;
Grand Lyon;Données temps réel;26/10/2019;16:30;778;;;;;;
Grand Lyon;Données temps réel;26/10/2019;16:45;781;;;;;;
Grand Lyon;Données temps réel;26/10/2019;17:00;781;;;;;;
Grand Lyon;Données temps réel;26/10/2019;17:15;779;;;;;;
Grand Lyon;Données temps réel;26/10/2019;17:30;780;;;;;;
Grand Lyon;Données temps réel;26/10/2019;17:45;775;;;;;;
Grand Lyon;Données temps réel;26/10/2019;18:00;785;;;;;;
Grand Lyon;Données temps réel;26/10/2019;18:15;801;;;;;;
Grand Lyon;Données temps réel;26/10/2019;18:30;826;;;;;;
Grand Lyon;Données temps réel;26/10/2019;18:45;853;;;;;;
Grand Lyon;Données temps réel;26/10/2019;19:00;884;;;;;;
Grand Lyon;Données temps réel;26/10/2019;19:15;915;;;;;;
Grand Lyon;Données temps réel;26/10/2019;19:30;919;;;;;;
Grand Lyon;Données temps réel;26/10/2019;19:45;904;;;;;;
Grand Lyon;Données temps réel;26/10/2019;20:00;890;;;;;;
Grand Lyon;Données temps réel;26/10/2019;20:15;880;;;;;;
Grand Lyon;Données temps réel;26/10/2019;20:30;876;;;;;;
Grand Lyon;Données temps réel;26/10/2019;20:45;857;;;;;;
Grand Lyon;Données temps réel;26/10/2019;21:00;841;;;;;;
Grand Lyon;Données temps réel;26/10/2019;21:15;824;;;;;;
Grand Lyon;Données temps réel;26/10/2019;21:30;808;;;;;;
Grand Lyon;Données temps réel;26/10/2019;21:45;797;;;;;;
Grand Lyon;Données temps réel;26/10/2019;22:00;788;;;;;;
Grand Lyon;Données temps réel;26/10/2019;22:15;807;;;;;;
Grand Lyon;Données temps réel;26/10/2019;22:30;824;;;;;;
Grand Lyon;Données temps réel;26/10/2019;22:45;889;;;;;;
Grand Lyon;Données temps réel;26/10/2019;23:00;892;;;;;;
Grand Lyon;Données temps réel;26/10/2019;23:15;909;;;;;;
Grand Lyon;Données temps réel;26/10/2019;23:30;882;;;;;;
Grand Lyon;Données temps réel;26/10/2019;23:45;846;;;;;;
Grand Lyon;Données temps réel;27/10/2019;00:00;824;;;;;;
Grand Lyon;Données temps réel;27/10/2019;00:15;792;;;;;;
Grand Lyon;Données temps réel;27/10/2019;00:30;766;;;;;;
Grand Lyon;Données temps réel;27/10/2019;00:45;751;;;;;;
Grand Lyon;Données temps réel;27/10/2019;01:00;730;;;;;;
Grand Lyon;Données temps réel;27/10/2019;01:15;717;;;;;;
Grand Lyon;Données temps réel;27/10/2019;01:30;710;;;;;;
Grand Lyon;Données temps réel;27/10/2019;01:45;704;;;;;;
Grand Lyon;Données temps réel;27/10/2019;02:00;654;;;;;;
Grand Lyon;Données temps réel;27/10/2019;02:15;631;;;;;;
Grand Lyon;Données temps réel;27/10/2019;02:30;645;;;;;;
Grand Lyon;Données temps réel;27/10/2019;02:45;654;;;;;;
Grand Lyon;Données temps réel;27/10/2019;03:00;639;;;;;;
Grand Lyon;Données temps réel;27/10/2019;03:15;635;;;;;;
Grand Lyon;Données temps réel;27/10/2019;03:30;632;;;;;;
Grand Lyon;Données temps réel;27/10/2019;03:45;625;;;;;;
Grand Lyon;Données temps réel;27/10/2019;04:00;629;;;;;;
Grand Lyon;Données temps réel;27/10/2019;04:15;620;;;;;;
Grand Lyon;Données temps réel;27/10/2019;04:30;635;;;;;;
Grand Lyon;Données temps réel;27/10/2019;04:45;630;;;;;;
Grand Lyon;Données temps réel;27/10/2019;05:00;636;;;;;;
Grand Lyon;Données temps réel;27/10/2019;05:15;636;;;;;;
Grand Lyon;Données temps réel;27/10/2019;05:30;650;;;;;;
Grand Lyon;Données temps réel;27/10/2019;05:45;651;;;;;;
Grand Lyon;Données temps réel;27/10/2019;06:00;648;;;;;;
Grand Lyon;Données temps réel;27/10/2019;06:15;664;;;;;;
Grand Lyon;Données temps réel;27/10/2019;06:30;666;;;;;;
Grand Lyon;Données temps réel;27/10/2019;06:45;665;;;;;;
Grand Lyon;Données temps réel;27/10/2019;07:00;668;;;;;;
Grand Lyon;Données temps réel;27/10/2019;07:15;681;;;;;;
Grand Lyon;Données temps réel;27/10/2019;07:30;674;;;;;;
Grand Lyon;Données temps réel;27/10/2019;07:45;689;;;;;;
Grand Lyon;Données temps réel;27/10/2019;08:00;710;;;;;;
Grand Lyon;Données temps réel;27/10/2019;08:15;715;;;;;;
Grand Lyon;Données temps réel;27/10/2019;08:30;736;;;;;;
Grand Lyon;Données temps réel;27/10/2019;08:45;741;;;;;;
Grand Lyon;Données temps réel;27/10/2019;09:00;747;;;;;;
Grand Lyon;Données temps réel;27/10/2019;09:15;768;;;;;;
Grand Lyon;Données temps réel;27/10/2019;09:30;772;;;;;;
Grand Lyon;Données temps réel;27/10/2019;09:45;771;;;;;;
Grand Lyon;Données temps réel;27/10/2019;10:00;792;;;;;;
Grand Lyon;Données temps réel;27/10/2019;10:15;797;;;;;;
Grand Lyon;Données temps réel;27/10/2019;10:30;804;;;;;;
Grand Lyon;Données temps réel;27/10/2019;10:45;796;;;;;;
Grand Lyon;Données temps réel;27/10/2019;11:00;801;;;;;;
Grand Lyon;Données temps réel;27/10/2019;11:15;806;;;;;;
Grand Lyon;Données temps réel;27/10/2019;11:30;817;;;;;;
Grand Lyon;Données temps réel;27/10/2019;11:45;817;;;;;;
Grand Lyon;Données temps réel;27/10/2019;12:00;835;;;;;;
Grand Lyon;Données temps réel;27/10/2019;12:15;847;;;;;;
Grand Lyon;Données temps réel;27/10/2019;12:30;836;;;;;;
Grand Lyon;Données temps réel;27/10/2019;12:45;838;;;;;;
Grand Lyon;Données temps réel;27/10/2019;13:00;828;;;;;;
Grand Lyon;Données temps réel;27/10/2019;13:15;819;;;;;;
Grand Lyon;Données temps réel;27/10/2019;13:30;804;;;;;;
Grand Lyon;Données temps réel;27/10/2019;13:45;793;;;;;;
Grand Lyon;Données temps réel;27/10/2019;14:00;789;;;;;;
Grand Lyon;Données temps réel;27/10/2019;14:15;795;;;;;;
Grand Lyon;Données temps réel;27/10/2019;14:30;780;;;;;;
Grand Lyon;Données temps réel;27/10/2019;14:45;766;;;;;;
Grand Lyon;Données temps réel;27/10/2019;15:00;754;;;;;;
Grand Lyon;Données temps réel;27/10/2019;15:15;763;;;;;;
Grand Lyon;Données temps réel;27/10/2019;15:30;756;;;;;;
Grand Lyon;Données temps réel;27/10/2019;15:45;747;;;;;;
Grand Lyon;Données temps réel;27/10/2019;16:00;742;;;;;;
Grand Lyon;Données temps réel;27/10/2019;16:15;744;;;;;;
Grand Lyon;Données temps réel;27/10/2019;16:30;747;;;;;;
Grand Lyon;Données temps réel;27/10/2019;16:45;751;;;;;;
Grand Lyon;Données temps réel;27/10/2019;17:00;760;;;;;;
Grand Lyon;Données temps réel;27/10/2019;17:15;774;;;;;;
Grand Lyon;Données temps réel;27/10/2019;17:30;778;;;;;;
Grand Lyon;Données temps réel;27/10/2019;17:45;820;;;;;;
Grand Lyon;Données temps réel;27/10/2019;18:00;855;;;;;;
Grand Lyon;Données temps réel;27/10/2019;18:15;870;;;;;;
Grand Lyon;Données temps réel;27/10/2019;18:30;882;;;;;;
Grand Lyon;Données temps réel;27/10/2019;18:45;900;;;;;;
Grand Lyon;Données temps réel;27/10/2019;19:00;911;;;;;;
Grand Lyon;Données temps réel;27/10/2019;19:15;918;;;;;;
Grand Lyon;Données temps réel;27/10/2019;19:30;902;;;;;;
Grand Lyon;Données temps réel;27/10/2019;19:45;896;;;;;;
Grand Lyon;Données temps réel;27/10/2019;20:00;899;;;;;;
Grand Lyon;Données temps réel;27/10/2019;20:15;884;;;;;;
Grand Lyon;Données temps réel;27/10/2019;20:30;869;;;;;;
Grand Lyon;Données temps réel;27/10/2019;20:45;858;;;;;;
Grand Lyon;Données temps réel;27/10/2019;21:00;850;;;;;;
Grand Lyon;Données temps réel;27/10/2019;21:15;837;;;;;;
Grand Lyon;Données temps réel;27/10/2019;21:30;806;;;;;;
Grand Lyon;Données temps réel;27/10/2019;21:45;794;;;;;;
Grand Lyon;Données temps réel;27/10/2019;22:00;794;;;;;;
Grand Lyon;Données temps réel;27/10/2019;22:15;799;;;;;;
Grand Lyon;Données temps réel;27/10/2019;22:30;822;;;;;;
Grand Lyon;Données temps réel;27/10/2019;22:45;879;;;;;;
Grand Lyon;Données temps réel;27/10/2019;23:00;876;;;;;;
Grand Lyon;Données temps réel;27/10/2019;23:15;889;;;;;;
Grand Lyon;Données temps réel;27/10/2019;23:30;854;;;;;;
Grand Lyon;Données temps réel;27/10/2019;23:45;816;;;;;;
Grand Lyon;Données temps réel;28/10/2019;00:00;803;;;;;;
Grand Lyon;Données temps réel;28/10/2019;00:15;773;;;;;;
Grand Lyon;Données temps réel;28/10/2019;00:30;746;;;;;;
Grand Lyon;Données temps réel;28/10/2019;00:45;720;;;;;;
Grand Lyon;Données temps réel;28/10/2019;01:00;707;;;;;;
Grand Lyon;Données temps réel;28/10/2019;01:15;693;;;;;;
Grand Lyon;Données temps réel;28/10/2019;01:30;688;;;;;;
Grand Lyon;Données temps réel;28/10/2019;01:45;683;;;;;;
Grand Lyon;Données temps réel;28/10/2019;02:00;668;;;;;;
Grand Lyon;Données temps réel;28/10/2019;02:15;676;;;;;;
Grand Lyon;Données temps réel;28/10/2019;02:30;659;;;;;;
Grand Lyon;Données temps réel;28/10/2019;02:45;657;;;;;;
Grand Lyon;Données temps réel;28/10/2019;03:00;658;;;;;;
Grand Lyon;Données temps réel;28/10/2019;03:15;642;;;;;;
Grand Lyon;Données temps réel;28/10/2019;03:30;648;;;;;;
Grand Lyon;Données temps réel;28/10/2019;03:45;634;;;;;;
Grand Lyon;Données temps réel;28/10/2019;04:00;636;;;;;;
Grand Lyon;Données temps réel;28/10/2019;04:15;645;;;;;;
Grand Lyon;Données temps réel;28/10/2019;04:30;642;;;;;;
Grand Lyon;Données temps réel;28/10/2019;04:45;649;;;;;;
Grand Lyon;Données temps réel;28/10/2019;05:00;652;;;;;;
Grand Lyon;Données temps réel;28/10/2019;05:15;691;;;;;;
Grand Lyon;Données temps réel;28/10/2019;05:30;686;;;;;;
Grand Lyon;Données temps réel;28/10/2019;05:45;738;;;;;;
Grand Lyon;Données temps réel;28/10/2019;06:00;742;;;;;;
Grand Lyon;Données temps réel;28/10/2019;06:15;769;;;;;;
Grand Lyon;Données temps réel;28/10/2019;06:30;801;;;;;;
Grand Lyon;Données temps réel;28/10/2019;06:45;828;;;;;;
Grand Lyon;Données temps réel;28/10/2019;07:00;848;;;;;;
Grand Lyon;Données temps réel;28/10/2019;07:15;878;;;;;;
Grand Lyon;Données temps réel;28/10/2019;07:30;901;;;;;;
Grand Lyon;Données temps réel;28/10/2019;07:45;918;;;;;;
Grand Lyon;Données temps réel;28/10/2019;08:00;931;;;;;;
Grand Lyon;Données temps réel;28/10/2019;08:15;950;;;;;;
Grand Lyon;Données temps réel;28/10/2019;08:30;968;;;;;;
Grand Lyon;Données temps réel;28/10/2019;08:45;977;;;;;;
Grand Lyon;Données temps réel;28/10/2019;09:00;1002;;;;;;
Grand Lyon;Données temps réel;28/10/2019;09:15;998;;;;;;
Grand Lyon;Données temps réel;28/10/2019;09:30;1008;;;;;;
Grand Lyon;Données temps réel;28/10/2019;09:45;1003;;;;;;
Grand Lyon;Données temps réel;28/10/2019;10:00;1016;;;;;;
Grand Lyon;Données temps réel;28/10/2019;10:15;1028;;;;;;
Grand Lyon;Données temps réel;28/10/2019;10:30;1025;;;;;;
Grand Lyon;Données temps réel;28/10/2019;10:45;1028;;;;;;
Grand Lyon;Données temps réel;28/10/2019;11:00;1037;;;;;;
Grand Lyon;Données temps réel;28/10/2019;11:15;1049;;;;;;
Grand Lyon;Données temps réel;28/10/2019;11:30;1042;;;;;;
Grand Lyon;Données temps réel;28/10/2019;11:45;1072;;;;;;
Grand Lyon;Données temps réel;28/10/2019;12:00;1054;;;;;;
Grand Lyon;Données temps réel;28/10/2019;12:15;1069;;;;;;
Grand Lyon;Données temps réel;28/10/2019;12:30;1065;;;;;;
Grand Lyon;Données temps réel;28/10/2019;12:45;1060;;;;;;
Grand Lyon;Données temps réel;28/10/2019;13:00;1047;;;;;;
Grand Lyon;Données temps réel;28/10/2019;13:15;1034;;;;;;
Grand Lyon;Données temps réel;28/10/2019;13:30;1022;;;;;;
Grand Lyon;Données temps réel;28/10/2019;13:45;1007;;;;;;
Grand Lyon;Données temps réel;28/10/2019;14:00;985;;;;;;
Grand Lyon;Données temps réel;28/10/2019;14:15;992;;;;;;
Grand Lyon;Données temps réel;28/10/2019;14:30;979;;;;;;
Grand Lyon;Données temps réel;28/10/2019;14:45;974;;;;;;
Grand Lyon;Données temps réel;28/10/2019;15:00;971;;;;;;
Grand Lyon;Données temps réel;28/10/2019;15:15;987;;;;;;
Grand Lyon;Données temps réel;28/10/2019;15:30;958;;;;;;
Grand Lyon;Données temps réel;28/10/2019;15:45;966;;;;;;
Grand Lyon;Données temps réel;28/10/2019;16:00;952;;;;;;
Grand Lyon;Données temps réel;28/10/2019;16:15;938;;;;;;
Grand Lyon;Données temps réel;28/10/2019;16:30;930;;;;;;
Grand Lyon;Données temps réel;28/10/2019;16:45;938;;;;;;
Grand Lyon;Données temps réel;28/10/2019;17:00;943;;;;;;
Grand Lyon;Données temps réel;28/10/2019;17:15;943;;;;;;
Grand Lyon;Données temps réel;28/10/2019;17:30;961;;;;;;
Grand Lyon;Données temps réel;28/10/2019;17:45;979;;;;;;
Grand Lyon;Données temps réel;28/10/2019;18:00;1015;;;;;;
Grand Lyon;Données temps réel;28/10/2019;18:15;1029;;;;;;
Grand Lyon;Données temps réel;28/10/2019;18:30;1037;;;;;;
Grand Lyon;Données temps réel;28/10/2019;18:45;1040;;;;;;
Grand Lyon;Données temps réel;28/10/2019;19:00;1044;;;;;;
Grand Lyon;Données temps réel;28/10/2019;19:15;1044;;;;;;
Grand Lyon;Données temps réel;28/10/2019;19:30;1038;;;;;;
Grand Lyon;Données temps réel;28/10/2019;19:45;1014;;;;;;
Grand Lyon;Données temps réel;28/10/2019;20:00;1003;;;;;;
Grand Lyon;Données temps réel;28/10/2019;20:15;1002;;;;;;
Grand Lyon;Données temps réel;28/10/2019;20:30;970;;;;;;
Grand Lyon;Données temps réel;28/10/2019;20:45;952;;;;;;
Grand Lyon;Données temps réel;28/10/2019;21:00;937;;;;;;
Grand Lyon;Données temps réel;28/10/2019;21:15;923;;;;;;
Grand Lyon;Données temps réel;28/10/2019;21:30;890;;;;;;
Grand Lyon;Données temps réel;28/10/2019;21:45;869;;;;;;
Grand Lyon;Données temps réel;28/10/2019;22:00;853;;;;;;
Grand Lyon;Données temps réel;28/10/2019;22:15;858;;;;;;
Grand Lyon;Données temps réel;28/10/2019;22:30;871;;;;;;
Grand Lyon;Données temps réel;28/10/2019;22:45;918;;;;;;
Grand Lyon;Données temps réel;28/10/2019;23:00;921;;;;;;
Grand Lyon;Données temps réel;28/10/2019;23:15;929;;;;;;
Grand Lyon;Données temps réel;28/10/2019;23:30;906;;;;;;
Grand Lyon;Données temps réel;28/10/2019;23:45;862;;;;;;
Grand Lyon;Données temps réel;29/10/2019;00:00;834;;;;;;
Grand Lyon;Données temps réel;29/10/2019;00:15;803;;;;;;
Grand Lyon;Données temps réel;29/10/2019;00:30;780;;;;;;
Grand Lyon;Données temps réel;29/10/2019;00:45;737;;;;;;
Grand Lyon;Données temps réel;29/10/2019;01:00;724;;;;;;
Grand Lyon;Données temps réel;29/10/2019;01:15;712;;;;;;
Grand Lyon;Données temps réel;29/10/2019;01:30;704;;;;;;
Grand Lyon;Données temps réel;29/10/2019;01:45;708;;;;;;
Grand Lyon;Données temps réel;29/10/2019;02:00;699;;;;;;
Grand Lyon;Données temps réel;29/10/2019;02:15;681;;;;;;
Grand Lyon;Données temps réel;29/10/2019;02:30;677;;;;;;
Grand Lyon;Données temps réel;29/10/2019;02:45;666;;;;;;
Grand Lyon;Données temps réel;29/10/2019;03:00;673;;;;;;
Grand Lyon;Données temps réel;29/10/2019;03:15;672;;;;;;
Grand Lyon;Données temps réel;29/10/2019;03:30;663;;;;;;
Grand Lyon;Données temps réel;29/10/2019;03:45;654;;;;;;
Grand Lyon;Données temps réel;29/10/2019;04:00;653;;;;;;
Grand Lyon;Données temps réel;29/10/2019;04:15;668;;;;;;
Grand Lyon;Données temps réel;29/10/2019;04:30;667;;;;;;
Grand Lyon;Données temps réel;29/10/2019;04:45;669;;;;;;
Grand Lyon;Données temps réel;29/10/2019;05:00;678;;;;;;
Grand Lyon;Données temps réel;29/10/2019;05:15;701;;;;;;
Grand Lyon;Données temps réel;29/10/2019;05:30;710;;;;;;
Grand Lyon;Données temps réel;29/10/2019;05:45;738;;;;;;
Grand Lyon;Données temps réel;29/10/2019;06:00;763;;;;;;
Grand Lyon;Données temps réel;29/10/2019;06:15;798;;;;;;
Grand Lyon;Données temps réel;29/10/2019;06:30;808;;;;;;
Grand Lyon;Données temps réel;29/10/2019;06:45;848;;;;;;
Grand Lyon;Données temps réel;29/10/2019;07:00;859;;;;;;
Grand Lyon;Données temps réel;29/10/2019;07:15;895;;;;;;
Grand Lyon;Données temps réel;29/10/2019;07:30;913;;;;;;
Grand Lyon;Données temps réel;29/10/2019;07:45;930;;;;;;
Grand Lyon;Données temps réel;29/10/2019;08:00;926;;;;;;
Grand Lyon;Données temps réel;29/10/2019;08:15;957;;;;;;
Grand Lyon;Données temps réel;29/10/2019;08:30;970;;;;;;
Grand Lyon;Données temps réel;29/10/2019;08:45;993;;;;;;
Grand Lyon;Données temps réel;29/10/2019;09:00;994;;;;;;
Grand Lyon;Données temps réel;29/10/2019;09:15;995;;;;;;
Grand Lyon;Données temps réel;29/10/2019;09:30;994;;;;;;
Grand Lyon;Données temps réel;29/10/2019;09:45;1002;;;;;;
Grand Lyon;Données temps réel;29/10/2019;10:00;1001;;;;;;
Grand Lyon;Données temps réel;29/10/2019;10:15;1005;;;;;;
Grand Lyon;Données temps réel;29/10/2019;10:30;1012;;;;;;
Grand Lyon;Données temps réel;29/10/2019;10:45;1010;;;;;;
Grand Lyon;Données temps réel;29/10/2019;11:00;1003;;;;;;
Grand Lyon;Données temps réel;29/10/2019;11:15;1006;;;;;;
Grand Lyon;Données temps réel;29/10/2019;11:30;1034;;;;;;
Grand Lyon;Données temps réel;29/10/2019;11:45;1025;;;;;;
Grand Lyon;Données temps réel;29/10/2019;12:00;1041;;;;;;
Grand Lyon;Données temps réel;29/10/2019;12:15;1031;;;;;;
Grand Lyon;Données temps réel;29/10/2019;12:30;1034;;;;;;
Grand Lyon;Données temps réel;29/10/2019;12:45;1027;;;;;;
Grand Lyon;Données temps réel;29/10/2019;13:00;1016;;;;;;
Grand Lyon;Données temps réel;29/10/2019;13:15;1017;;;;;;
Grand Lyon;Données temps réel;29/10/2019;13:30;997;;;;;;
Grand Lyon;Données temps réel;29/10/2019;13:45;990;;;;;;
Grand Lyon;Données temps réel;29/10/2019;14:00;992;;;;;;
Grand Lyon;Données temps réel;29/10/2019;14:15;980;;;;;;
Grand Lyon;Données temps réel;29/10/2019;14:30;965;;;;;;
Grand Lyon;Données temps réel;29/10/2019;14:45;954;;;;;;
Grand Lyon;Données temps réel;29/10/2019;15:00;954;;;;;;
Grand Lyon;Données temps réel;29/10/2019;15:15;950;;;;;;
Grand Lyon;Données temps réel;29/10/2019;15:30;941;;;;;;
Grand Lyon;Données temps réel;29/10/2019;15:45;951;;;;;;
Grand Lyon;Données temps réel;29/10/2019;16:00;935;;;;;;
Grand Lyon;Données temps réel;29/10/2019;16:15;951;;;;;;
Grand Lyon;Données temps réel;29/10/2019;16:30;944;;;;;;
Grand Lyon;Données temps réel;29/10/2019;16:45;956;;;;;;
Grand Lyon;Données temps réel;29/10/2019;17:00;940;;;;;;
Grand Lyon;Données temps réel;29/10/2019;17:15;955;;;;;;
