Périmètre;Nature;Date;Heures;Consommation;;;;;;
Bordeaux;Données temps réel;21/08/2020;11:45;422;;;;;;
Bordeaux;Données temps réel;21/08/2020;12:00;473;;;;;;
Bordeaux;Données temps réel;21/08/2020;12:15;521;;;;;;
Bordeaux;Données temps réel;21/08/2020;12:30;545;;;;;;
Bordeaux;Données temps réel;21/08/2020;12:45;552;;;;;;
Bordeaux;Données temps réel;21/08/2020;13:00;514;;;;;;
Bordeaux;Données temps réel;21/08/2020;13:15;536;;;;;;
Bordeaux;Données temps réel;21/08/2020;13:30;529;;;;;;
Bordeaux;Données temps réel;21/08/2020;13:45;555;;;;;;
Bordeaux;Données temps réel;21/08/2020;14:00;528;;;;;;
Bordeaux;Données temps réel;21/08/2020;14:15;508;;;;;;
Bordeaux;Données temps réel;21/08/2020;14:30;509;;;;;;
Bordeaux;Données temps réel;21/08/2020;14:45;519;;;;;;
Bordeaux;Données temps réel;21/08/2020;15:00;498;;;;;;
Bordeaux;Données temps réel;21/08/2020;15:15;502;;;;;;
Bordeaux;Données temps réel;21/08/2020;15:30;502;;;;;;
Bordeaux;Données temps réel;21/08/2020;15:45;486;;;;;;
Bordeaux;Données temps réel;21/08/2020;16:00;482;;;;;;
Bordeaux;Données temps réel;21/08/2020;16:15;484;;;;;;
Bordeaux;Données temps réel;21/08/2020;16:30;475;;;;;;
Bordeaux;Données temps réel;21/08/2020;16:45;487;;;;;;
Bordeaux;Données temps réel;21/08/2020;17:00;471;;;;;;
Bordeaux;Données temps réel;21/08/2020;17:15;452;;;;;;
Bordeaux;Données temps réel;21/08/2020;17:30;437;;;;;;
Bordeaux;Données temps réel;21/08/2020;17:45;451;;;;;;
Bordeaux;Données temps réel;21/08/2020;18:00;366;;;;;;
Bordeaux;Données temps réel;21/08/2020;18:15;432;;;;;;
Bordeaux;Données temps réel;21/08/2020;18:30;442;;;;;;
Bordeaux;Données temps réel;21/08/2020;18:45;438;;;;;;
Bordeaux;Données temps réel;21/08/2020;19:00;450;;;;;;
Bordeaux;Données temps réel;21/08/2020;19:15;456;;;;;;
Bordeaux;Données temps réel;21/08/2020;19:30;446;;;;;;
Bordeaux;Données temps réel;21/08/2020;19:45;457;;;;;;
Bordeaux;Données temps réel;21/08/2020;20:00;465;;;;;;
Bordeaux;Données temps réel;21/08/2020;20:15;450;;;;;;
Bordeaux;Données temps réel;21/08/2020;20:30;456;;;;;;
Bordeaux;Données temps réel;21/08/2020;20:45;451;;;;;;
Bordeaux;Données temps réel;21/08/2020;21:00;467;;;;;;
Bordeaux;Données temps réel;21/08/2020;21:15;477;;;;;;
Bordeaux;Données temps réel;21/08/2020;21:30;481;;;;;;
Bordeaux;Données temps réel;21/08/2020;21:45;469;;;;;;
Bordeaux;Données temps réel;21/08/2020;22:00;473;;;;;;
Bordeaux;Données temps réel;21/08/2020;22:15;476;;;;;;
Bordeaux;Données temps réel;21/08/2020;22:30;493;;;;;;
Bordeaux;Données temps réel;21/08/2020;22:45;527;;;;;;
Bordeaux;Données temps réel;21/08/2020;23:00;512;;;;;;
Bordeaux;Données temps réel;21/08/2020;23:15;498;;;;;;
Bordeaux;Données temps réel;21/08/2020;23:30;477;;;;;;
Bordeaux;Données temps réel;21/08/2020;23:45;452;;;;;;
Bordeaux;Données temps réel;22/08/2020;00:00;ND;;;;;;
Bordeaux;Données temps réel;22/08/2020;00:15;456;;;;;;
Bordeaux;Données temps réel;22/08/2020;00:30;449;;;;;;
Bordeaux;Données temps réel;22/08/2020;00:45;429;;;;;;
Bordeaux;Données temps réel;22/08/2020;01:00;443;;;;;;
Bordeaux;Données temps réel;22/08/2020;01:15;445;;;;;;
Bordeaux;Données temps réel;22/08/2020;01:30;430;;;;;;
Bordeaux;Données temps réel;22/08/2020;01:45;413;;;;;;
Bordeaux;Données temps réel;22/08/2020;02:00;427;;;;;;
Bordeaux;Données temps réel;22/08/2020;02:15;440;;;;;;
Bordeaux;Données temps réel;22/08/2020;02:30;421;;;;;;
Bordeaux;Données temps réel;22/08/2020;02:45;403;;;;;;
Bordeaux;Données temps réel;22/08/2020;03:00;403;;;;;;
Bordeaux;Données temps réel;22/08/2020;03:15;391;;;;;;
Bordeaux;Données temps réel;22/08/2020;03:30;385;;;;;;
Bordeaux;Données temps réel;22/08/2020;03:45;383;;;;;;
Bordeaux;Données temps réel;22/08/2020;04:00;374;;;;;;
Bordeaux;Données temps réel;22/08/2020;04:15;378;;;;;;
Bordeaux;Données temps réel;22/08/2020;04:30;375;;;;;;
Bordeaux;Données temps réel;22/08/2020;04:45;379;;;;;;
Bordeaux;Données temps réel;22/08/2020;05:00;379;;;;;;
Bordeaux;Données temps réel;22/08/2020;05:15;379;;;;;;
Bordeaux;Données temps réel;22/08/2020;05:30;380;;;;;;
Bordeaux;Données temps réel;22/08/2020;05:45;387;;;;;;
Bordeaux;Données temps réel;22/08/2020;06:00;393;;;;;;
Bordeaux;Données temps réel;22/08/2020;06:15;396;;;;;;
Bordeaux;Données temps réel;22/08/2020;06:30;395;;;;;;
Bordeaux;Données temps réel;22/08/2020;06:45;391;;;;;;
Bordeaux;Données temps réel;22/08/2020;07:00;392;;;;;;
Bordeaux;Données temps réel;22/08/2020;07:15;383;;;;;;
Bordeaux;Données temps réel;22/08/2020;07:30;388;;;;;;
Bordeaux;Données temps réel;22/08/2020;07:45;389;;;;;;
Bordeaux;Données temps réel;22/08/2020;08:00;390;;;;;;
Bordeaux;Données temps réel;22/08/2020;08:15;384;;;;;;
Bordeaux;Données temps réel;22/08/2020;08:30;387;;;;;;
Bordeaux;Données temps réel;22/08/2020;08:45;388;;;;;;
Bordeaux;Données temps réel;22/08/2020;09:00;398;;;;;;
Bordeaux;Données temps réel;22/08/2020;09:15;382;;;;;;
Bordeaux;Données temps réel;22/08/2020;09:30;386;;;;;;
Bordeaux;Données temps réel;22/08/2020;09:45;392;;;;;;
Bordeaux;Données temps réel;22/08/2020;10:00;376;;;;;;
Bordeaux;Données temps réel;22/08/2020;10:15;387;;;;;;
Bordeaux;Données temps réel;22/08/2020;10:30;392;;;;;;
Bordeaux;Données temps réel;22/08/2020;10:45;349;;;;;;
Bordeaux;Données temps réel;22/08/2020;11:00;331;;;;;;
Bordeaux;Données temps réel;22/08/2020;11:15;347;;;;;;
Bordeaux;Données temps réel;22/08/2020;11:30;390;;;;;;
Bordeaux;Données temps réel;22/08/2020;11:45;411;;;;;;
Bordeaux;Données temps réel;22/08/2020;12:00;378;;;;;;
Bordeaux;Données temps réel;22/08/2020;12:15;366;;;;;;
Bordeaux;Données temps réel;22/08/2020;12:30;308;;;;;;
Bordeaux;Données temps réel;22/08/2020;12:45;311;;;;;;
Bordeaux;Données temps réel;22/08/2020;13:00;374;;;;;;
Bordeaux;Données temps réel;22/08/2020;13:15;353;;;;;;
Bordeaux;Données temps réel;22/08/2020;13:30;376;;;;;;
Bordeaux;Données temps réel;22/08/2020;13:45;333;;;;;;
Bordeaux;Données temps réel;22/08/2020;14:00;389;;;;;;
Bordeaux;Données temps réel;22/08/2020;14:15;386;;;;;;
Bordeaux;Données temps réel;22/08/2020;14:30;397;;;;;;
Bordeaux;Données temps réel;22/08/2020;14:45;384;;;;;;
Bordeaux;Données temps réel;22/08/2020;15:00;365;;;;;;
Bordeaux;Données temps réel;22/08/2020;15:15;414;;;;;;
Bordeaux;Données temps réel;22/08/2020;15:30;390;;;;;;
Bordeaux;Données temps réel;22/08/2020;15:45;285;;;;;;
Bordeaux;Données temps réel;22/08/2020;16:00;334;;;;;;
Bordeaux;Données temps réel;22/08/2020;16:15;307;;;;;;
Bordeaux;Données temps réel;22/08/2020;16:30;332;;;;;;
Bordeaux;Données temps réel;22/08/2020;16:45;320;;;;;;
Bordeaux;Données temps réel;22/08/2020;17:00;311;;;;;;
Bordeaux;Données temps réel;22/08/2020;17:15;310;;;;;;
Bordeaux;Données temps réel;22/08/2020;17:30;372;;;;;;
Bordeaux;Données temps réel;22/08/2020;17:45;340;;;;;;
Bordeaux;Données temps réel;22/08/2020;18:00;350;;;;;;
Bordeaux;Données temps réel;22/08/2020;18:15;371;;;;;;
Bordeaux;Données temps réel;22/08/2020;18:30;364;;;;;;
Bordeaux;Données temps réel;22/08/2020;18:45;361;;;;;;
Bordeaux;Données temps réel;22/08/2020;19:00;388;;;;;;
Bordeaux;Données temps réel;22/08/2020;19:15;402;;;;;;
Bordeaux;Données temps réel;22/08/2020;19:30;411;;;;;;
Bordeaux;Données temps réel;22/08/2020;19:45;438;;;;;;
Bordeaux;Données temps réel;22/08/2020;20:00;461;;;;;;
Bordeaux;Données temps réel;22/08/2020;20:15;446;;;;;;
Bordeaux;Données temps réel;22/08/2020;20:30;449;;;;;;
Bordeaux;Données temps réel;22/08/2020;20:45;455;;;;;;
Bordeaux;Données temps réel;22/08/2020;21:00;445;;;;;;
Bordeaux;Données temps réel;22/08/2020;21:15;457;;;;;;
Bordeaux;Données temps réel;22/08/2020;21:30;458;;;;;;
Bordeaux;Données temps réel;22/08/2020;21:45;452;;;;;;
Bordeaux;Données temps réel;22/08/2020;22:00;453;;;;;;
Bordeaux;Données temps réel;22/08/2020;22:15;447;;;;;;
Bordeaux;Données temps réel;22/08/2020;22:30;474;;;;;;
Bordeaux;Données temps réel;22/08/2020;22:45;515;;;;;;
Bordeaux;Données temps réel;22/08/2020;23:00;501;;;;;;
Bordeaux;Données temps réel;22/08/2020;23:15;484;;;;;;
Bordeaux;Données temps réel;22/08/2020;23:30;459;;;;;;
Bordeaux;Données temps réel;22/08/2020;23:45;439;;;;;;
Bordeaux;Données temps réel;23/08/2020;00:00;433;;;;;;
Bordeaux;Données temps réel;23/08/2020;00:15;436;;;;;;
Bordeaux;Données temps réel;23/08/2020;00:30;419;;;;;;
Bordeaux;Données temps réel;23/08/2020;00:45;408;;;;;;
Bordeaux;Données temps réel;23/08/2020;01:00;414;;;;;;
Bordeaux;Données temps réel;23/08/2020;01:15;411;;;;;;
Bordeaux;Données temps réel;23/08/2020;01:30;409;;;;;;
Bordeaux;Données temps réel;23/08/2020;01:45;393;;;;;;
Bordeaux;Données temps réel;23/08/2020;02:00;405;;;;;;
Bordeaux;Données temps réel;23/08/2020;02:15;419;;;;;;
Bordeaux;Données temps réel;23/08/2020;02:30;401;;;;;;
Bordeaux;Données temps réel;23/08/2020;02:45;388;;;;;;
Bordeaux;Données temps réel;23/08/2020;03:00;371;;;;;;
Bordeaux;Données temps réel;23/08/2020;03:15;367;;;;;;
Bordeaux;Données temps réel;23/08/2020;03:30;358;;;;;;
Bordeaux;Données temps réel;23/08/2020;03:45;352;;;;;;
Bordeaux;Données temps réel;23/08/2020;04:00;354;;;;;;
Bordeaux;Données temps réel;23/08/2020;04:15;355;;;;;;
Bordeaux;Données temps réel;23/08/2020;04:30;351;;;;;;
Bordeaux;Données temps réel;23/08/2020;04:45;353;;;;;;
Bordeaux;Données temps réel;23/08/2020;05:00;351;;;;;;
Bordeaux;Données temps réel;23/08/2020;05:15;359;;;;;;
Bordeaux;Données temps réel;23/08/2020;05:30;356;;;;;;
Bordeaux;Données temps réel;23/08/2020;05:45;348;;;;;;
Bordeaux;Données temps réel;23/08/2020;06:00;358;;;;;;
Bordeaux;Données temps réel;23/08/2020;06:15;365;;;;;;
Bordeaux;Données temps réel;23/08/2020;06:30;363;;;;;;
Bordeaux;Données temps réel;23/08/2020;06:45;359;;;;;;
Bordeaux;Données temps réel;23/08/2020;07:00;361;;;;;;
Bordeaux;Données temps réel;23/08/2020;07:15;349;;;;;;
Bordeaux;Données temps réel;23/08/2020;07:30;346;;;;;;
Bordeaux;Données temps réel;23/08/2020;07:45;346;;;;;;
Bordeaux;Données temps réel;23/08/2020;08:00;342;;;;;;
Bordeaux;Données temps réel;23/08/2020;08:15;357;;;;;;
Bordeaux;Données temps réel;23/08/2020;08:30;334;;;;;;
Bordeaux;Données temps réel;23/08/2020;08:45;343;;;;;;
Bordeaux;Données temps réel;23/08/2020;09:00;353;;;;;;
Bordeaux;Données temps réel;23/08/2020;09:15;321;;;;;;
Bordeaux;Données temps réel;23/08/2020;09:30;311;;;;;;
Bordeaux;Données temps réel;23/08/2020;09:45;312;;;;;;
Bordeaux;Données temps réel;23/08/2020;10:00;295;;;;;;
Bordeaux;Données temps réel;23/08/2020;10:15;282;;;;;;
Bordeaux;Données temps réel;23/08/2020;10:30;321;;;;;;
Bordeaux;Données temps réel;23/08/2020;10:45;307;;;;;;
Bordeaux;Données temps réel;23/08/2020;11:00;298;;;;;;
Bordeaux;Données temps réel;23/08/2020;11:15;257;;;;;;
Bordeaux;Données temps réel;23/08/2020;11:30;261;;;;;;
Bordeaux;Données temps réel;23/08/2020;11:45;277;;;;;;
Bordeaux;Données temps réel;23/08/2020;12:00;283;;;;;;
Bordeaux;Données temps réel;23/08/2020;12:15;302;;;;;;
Bordeaux;Données temps réel;23/08/2020;12:30;327;;;;;;
Bordeaux;Données temps réel;23/08/2020;12:45;311;;;;;;
Bordeaux;Données temps réel;23/08/2020;13:00;376;;;;;;
Bordeaux;Données temps réel;23/08/2020;13:15;329;;;;;;
Bordeaux;Données temps réel;23/08/2020;13:30;334;;;;;;
Bordeaux;Données temps réel;23/08/2020;13:45;379;;;;;;
Bordeaux;Données temps réel;23/08/2020;14:00;370;;;;;;
Bordeaux;Données temps réel;23/08/2020;14:15;329;;;;;;
Bordeaux;Données temps réel;23/08/2020;14:30;331;;;;;;
Bordeaux;Données temps réel;23/08/2020;14:45;245;;;;;;
Bordeaux;Données temps réel;23/08/2020;15:00;244;;;;;;
Bordeaux;Données temps réel;23/08/2020;15:15;219;;;;;;
Bordeaux;Données temps réel;23/08/2020;15:30;295;;;;;;
Bordeaux;Données temps réel;23/08/2020;15:45;270;;;;;;
Bordeaux;Données temps réel;23/08/2020;16:00;288;;;;;;
Bordeaux;Données temps réel;23/08/2020;16:15;279;;;;;;
Bordeaux;Données temps réel;23/08/2020;16:30;297;;;;;;
Bordeaux;Données temps réel;23/08/2020;16:45;314;;;;;;
Bordeaux;Données temps réel;23/08/2020;17:00;277;;;;;;
Bordeaux;Données temps réel;23/08/2020;17:15;299;;;;;;
Bordeaux;Données temps réel;23/08/2020;17:30;279;;;;;;
Bordeaux;Données temps réel;23/08/2020;17:45;321;;;;;;
Bordeaux;Données temps réel;23/08/2020;18:00;281;;;;;;
Bordeaux;Données temps réel;23/08/2020;18:15;288;;;;;;
Bordeaux;Données temps réel;23/08/2020;18:30;301;;;;;;
Bordeaux;Données temps réel;23/08/2020;18:45;337;;;;;;
Bordeaux;Données temps réel;23/08/2020;19:00;372;;;;;;
Bordeaux;Données temps réel;23/08/2020;19:15;379;;;;;;
Bordeaux;Données temps réel;23/08/2020;19:30;404;;;;;;
Bordeaux;Données temps réel;23/08/2020;19:45;414;;;;;;
Bordeaux;Données temps réel;23/08/2020;20:00;421;;;;;;
Bordeaux;Données temps réel;23/08/2020;20:15;439;;;;;;
Bordeaux;Données temps réel;23/08/2020;20:30;434;;;;;;
Bordeaux;Données temps réel;23/08/2020;20:45;433;;;;;;
Bordeaux;Données temps réel;23/08/2020;21:00;445;;;;;;
Bordeaux;Données temps réel;23/08/2020;21:15;454;;;;;;
Bordeaux;Données temps réel;23/08/2020;21:30;453;;;;;;
Bordeaux;Données temps réel;23/08/2020;21:45;442;;;;;;
Bordeaux;Données temps réel;23/08/2020;22:00;446;;;;;;
Bordeaux;Données temps réel;23/08/2020;22:15;446;;;;;;
Bordeaux;Données temps réel;23/08/2020;22:30;467;;;;;;
Bordeaux;Données temps réel;23/08/2020;22:45;508;;;;;;
Bordeaux;Données temps réel;23/08/2020;23:00;498;;;;;;
Bordeaux;Données temps réel;23/08/2020;23:15;471;;;;;;
Bordeaux;Données temps réel;23/08/2020;23:30;454;;;;;;
Bordeaux;Données temps réel;23/08/2020;23:45;442;;;;;;
Bordeaux;Données temps réel;24/08/2020;00:00;432;;;;;;
Bordeaux;Données temps réel;24/08/2020;00:15;441;;;;;;
Bordeaux;Données temps réel;24/08/2020;00:30;426;;;;;;
Bordeaux;Données temps réel;24/08/2020;00:45;405;;;;;;
Bordeaux;Données temps réel;24/08/2020;01:00;413;;;;;;
Bordeaux;Données temps réel;24/08/2020;01:15;421;;;;;;
Bordeaux;Données temps réel;24/08/2020;01:30;413;;;;;;
Bordeaux;Données temps réel;24/08/2020;01:45;399;;;;;;
Bordeaux;Données temps réel;24/08/2020;02:00;402;;;;;;
Bordeaux;Données temps réel;24/08/2020;02:15;424;;;;;;
Bordeaux;Données temps réel;24/08/2020;02:30;411;;;;;;
Bordeaux;Données temps réel;24/08/2020;02:45;393;;;;;;
Bordeaux;Données temps réel;24/08/2020;03:00;380;;;;;;
Bordeaux;Données temps réel;24/08/2020;03:15;377;;;;;;
Bordeaux;Données temps réel;24/08/2020;03:30;374;;;;;;
Bordeaux;Données temps réel;24/08/2020;03:45;369;;;;;;
Bordeaux;Données temps réel;24/08/2020;04:00;365;;;;;;
Bordeaux;Données temps réel;24/08/2020;04:15;366;;;;;;
Bordeaux;Données temps réel;24/08/2020;04:30;373;;;;;;
Bordeaux;Données temps réel;24/08/2020;04:45;366;;;;;;
Bordeaux;Données temps réel;24/08/2020;05:00;371;;;;;;
Bordeaux;Données temps réel;24/08/2020;05:15;373;;;;;;
Bordeaux;Données temps réel;24/08/2020;05:30;381;;;;;;
Bordeaux;Données temps réel;24/08/2020;05:45;380;;;;;;
Bordeaux;Données temps réel;24/08/2020;06:00;381;;;;;;
Bordeaux;Données temps réel;24/08/2020;06:15;389;;;;;;
Bordeaux;Données temps réel;24/08/2020;06:30;388;;;;;;
Bordeaux;Données temps réel;24/08/2020;06:45;410;;;;;;
Bordeaux;Données temps réel;24/08/2020;07:00;401;;;;;;
Bordeaux;Données temps réel;24/08/2020;07:15;405;;;;;;
Bordeaux;Données temps réel;24/08/2020;07:30;403;;;;;;
Bordeaux;Données temps réel;24/08/2020;07:45;419;;;;;;
Bordeaux;Données temps réel;24/08/2020;08:00;414;;;;;;
Bordeaux;Données temps réel;24/08/2020;08:15;406;;;;;;
Bordeaux;Données temps réel;24/08/2020;08:30;396;;;;;;
Bordeaux;Données temps réel;24/08/2020;08:45;401;;;;;;
Bordeaux;Données temps réel;24/08/2020;09:00;393;;;;;;
Bordeaux;Données temps réel;24/08/2020;09:15;389;;;;;;
Bordeaux;Données temps réel;24/08/2020;09:30;370;;;;;;
Bordeaux;Données temps réel;24/08/2020;09:45;399;;;;;;
Bordeaux;Données temps réel;24/08/2020;10:00;354;;;;;;
Bordeaux;Données temps réel;24/08/2020;10:15;375;;;;;;
Bordeaux;Données temps réel;24/08/2020;10:30;373;;;;;;
Bordeaux;Données temps réel;24/08/2020;10:45;363;;;;;;
Bordeaux;Données temps réel;24/08/2020;11:00;358;;;;;;
Bordeaux;Données temps réel;24/08/2020;11:15;355;;;;;;
Bordeaux;Données temps réel;24/08/2020;11:30;352;;;;;;
Bordeaux;Données temps réel;24/08/2020;11:45;372;;;;;;
Bordeaux;Données temps réel;24/08/2020;12:00;400;;;;;;
Bordeaux;Données temps réel;24/08/2020;12:15;378;;;;;;
Bordeaux;Données temps réel;24/08/2020;12:30;370;;;;;;
Bordeaux;Données temps réel;24/08/2020;12:45;414;;;;;;
Bordeaux;Données temps réel;24/08/2020;13:00;401;;;;;;
Bordeaux;Données temps réel;24/08/2020;13:15;391;;;;;;
Bordeaux;Données temps réel;24/08/2020;13:30;383;;;;;;
Bordeaux;Données temps réel;24/08/2020;13:45;394;;;;;;
Bordeaux;Données temps réel;24/08/2020;14:00;375;;;;;;
Bordeaux;Données temps réel;24/08/2020;14:15;378;;;;;;
Bordeaux;Données temps réel;24/08/2020;14:30;365;;;;;;
Bordeaux;Données temps réel;24/08/2020;14:45;364;;;;;;
Bordeaux;Données temps réel;24/08/2020;15:00;398;;;;;;
Bordeaux;Données temps réel;24/08/2020;15:15;385;;;;;;
Bordeaux;Données temps réel;24/08/2020;15:30;301;;;;;;
Bordeaux;Données temps réel;24/08/2020;15:45;338;;;;;;
Bordeaux;Données temps réel;24/08/2020;16:00;353;;;;;;
Bordeaux;Données temps réel;24/08/2020;16:15;320;;;;;;
Bordeaux;Données temps réel;24/08/2020;16:30;341;;;;;;
Bordeaux;Données temps réel;24/08/2020;16:45;357;;;;;;
Bordeaux;Données temps réel;24/08/2020;17:00;368;;;;;;
Bordeaux;Données temps réel;24/08/2020;17:15;393;;;;;;
Bordeaux;Données temps réel;24/08/2020;17:30;359;;;;;;
Bordeaux;Données temps réel;24/08/2020;17:45;331;;;;;;
Bordeaux;Données temps réel;24/08/2020;18:00;335;;;;;;
Bordeaux;Données temps réel;24/08/2020;18:15;372;;;;;;
Bordeaux;Données temps réel;24/08/2020;18:30;374;;;;;;
Bordeaux;Données temps réel;24/08/2020;18:45;395;;;;;;
Bordeaux;Données temps réel;24/08/2020;19:00;403;;;;;;
Bordeaux;Données temps réel;24/08/2020;19:15;433;;;;;;
Bordeaux;Données temps réel;24/08/2020;19:30;436;;;;;;
Bordeaux;Données temps réel;24/08/2020;19:45;448;;;;;;
Bordeaux;Données temps réel;24/08/2020;20:00;468;;;;;;
Bordeaux;Données temps réel;24/08/2020;20:15;469;;;;;;
Bordeaux;Données temps réel;24/08/2020;20:30;462;;;;;;
Bordeaux;Données temps réel;24/08/2020;20:45;468;;;;;;
Bordeaux;Données temps réel;24/08/2020;21:00;453;;;;;;
Bordeaux;Données temps réel;24/08/2020;21:15;476;;;;;;
Bordeaux;Données temps réel;24/08/2020;21:30;464;;;;;;
Bordeaux;Données temps réel;24/08/2020;21:45;449;;;;;;
Bordeaux;Données temps réel;24/08/2020;22:00;444;;;;;;
Bordeaux;Données temps réel;24/08/2020;22:15;436;;;;;;
Bordeaux;Données temps réel;24/08/2020;22:30;480;;;;;;
Bordeaux;Données temps réel;24/08/2020;22:45;506;;;;;;
Bordeaux;Données temps réel;24/08/2020;23:00;492;;;;;;
Bordeaux;Données temps réel;24/08/2020;23:15;474;;;;;;
Bordeaux;Données temps réel;24/08/2020;23:30;452;;;;;;
Bordeaux;Données temps réel;24/08/2020;23:45;ND;;;;;;
Bordeaux;Données temps réel;25/08/2020;00:00;ND;;;;;;
Bordeaux;Données temps réel;25/08/2020;00:15;ND;;;;;;
Bordeaux;Données temps réel;25/08/2020;00:30;427;;;;;;
Bordeaux;Données temps réel;25/08/2020;00:45;414;;;;;;
Bordeaux;Données temps réel;25/08/2020;01:00;416;;;;;;
Bordeaux;Données temps réel;25/08/2020;01:15;430;;;;;;
Bordeaux;Données temps réel;25/08/2020;01:30;414;;;;;;
Bordeaux;Données temps réel;25/08/2020;01:45;407;;;;;;
Bordeaux;Données temps réel;25/08/2020;02:00;403;;;;;;
Bordeaux;Données temps réel;25/08/2020;02:15;422;;;;;;
Bordeaux;Données temps réel;25/08/2020;02:30;404;;;;;;
Bordeaux;Données temps réel;25/08/2020;02:45;389;;;;;;
Bordeaux;Données temps réel;25/08/2020;03:00;377;;;;;;
Bordeaux;Données temps réel;25/08/2020;03:15;383;;;;;;
Bordeaux;Données temps réel;25/08/2020;03:30;377;;;;;;
Bordeaux;Données temps réel;25/08/2020;03:45;374;;;;;;
