Code commune - Code de la zone;Code commune - Libellé de la zone;Classe de véhicule;Catégorie de véhicule;Carburant;Vignette Crit'Air;Parc de véhicule au 1er janvier 2011 (en nombre de véhicules);Parc de véhicule au 1er janvier 2012 (en nombre de véhicules);Parc de véhicule au 1er janvier 2013 (en nombre de véhicules);Parc de véhicule au 1er janvier 2014 (en nombre de véhicules);Parc de véhicule au 1er janvier 2015 (en nombre de véhicules);Parc de véhicule au 1er janvier 2016 (en nombre de véhicules);Parc de véhicule au 1er janvier 2017 (en nombre de véhicules);Parc de véhicule au 1er janvier 2018 (en nombre de véhicules);Parc de véhicule au 1er janvier 2019 (en nombre de véhicules);Parc de véhicule au 1er janvier 2020 (en nombre de véhicules);Parc de véhicule au 1er janvier 2021 (en nombre de véhicules);Parc de véhicule au 1er janvier 2022 (en nombre de véhicules)
69186;Saint-Clément-de-Vers;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;1;1;1;1;1;1;1;1;1;1;1;2
69186;Saint-Clément-de-Vers;vp;Véhicule particulier;Gaz et inconnu;Non classé;1;0;0;0;0;0;0;0;0;0;0;0
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Diesel;Crit'Air 2;1;17;31;44;73;89;97;107;122;137;148;162
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Diesel;Crit'Air 3;77;89;89;97;104;109;108;109;101;93;75;71
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Diesel;Crit'Air 4;71;70;65;67;62;57;60;63;57;45;41;43
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Diesel;Crit'Air 5;42;35;33;29;28;24;25;20;19;18;18;14
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Diesel;Non classé;72;63;50;52;47;44;39;31;17;9;7;7
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;1;0
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;0;0;0;0;1;2;4
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Essence;Crit'Air 1;1;6;8;10;9;10;13;21;37;44;59;64
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Essence;Crit'Air 2;13;15;14;14;16;19;19;19;19;19;18;22
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Essence;Crit'Air 3;31;29;37;40;38;40;36;38;35;31;22;23
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Essence;Non classé;58;51;43;38;36;29;23;21;16;16;15;12
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;0;0;0;1;1;3;3
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;1;1;1;2;3;5;5;4;6;3;4;2
69187;Saint-Clément-les-Places;vp;Véhicule particulier;Gaz et inconnu;Non classé;7;0;0;0;0;0;0;0;0;0;0;0
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Diesel;Crit'Air 2;2;23;38;52;73;93;119;133;151;183;193;190
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Diesel;Crit'Air 3;99;99;100;100;105;110;101;106;99;85;83;74
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Diesel;Crit'Air 4;68;67;79;79;76;70;69;68;59;48;45;47
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Diesel;Crit'Air 5;36;32;36;31;24;26;24;18;14;13;12;9
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Diesel;Non classé;57;56;57;48;42;40;33;26;22;11;4;7
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;0;1;2;0;1;1
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;1;1;1;2;2;2;2;2;2;3
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;0;0;0;0;3;6;7
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Essence;Crit'Air 1;0;6;14;14;20;25;37;39;64;83;95;111
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Essence;Crit'Air 2;24;22;23;27;33;35;39;41;39;34;33;36
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Essence;Crit'Air 3;55;56;54;53;51;56;48;50;42;35;30;27
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Essence;Non classé;47;34;34;36;38;32;21;15;13;10;9;10
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;1;1;0;2;3;4;4;3;6
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Essence HNR;Crit'Air 2;1;1;1;1;1;1;0;0;0;0;0;0
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;9;8;5;5;4;4;4;4;4;3;3;3
69188;Saint-Clément-sur-Valsonne;vp;Véhicule particulier;Gaz et inconnu;Non classé;6;1;0;0;0;0;0;0;0;0;0;0
69189;Sainte-Colombe;vp;Véhicule particulier;Diesel;Crit'Air 2;20;60;100;139;170;207;240;267;265;284;282;299
69189;Sainte-Colombe;vp;Véhicule particulier;Diesel;Crit'Air 3;244;265;255;252;244;236;226;218;201;187;189;176
69189;Sainte-Colombe;vp;Véhicule particulier;Diesel;Crit'Air 4;184;183;155;138;131;128;118;105;80;70;66;60
69189;Sainte-Colombe;vp;Véhicule particulier;Diesel;Crit'Air 5;66;62;58;55;44;39;38;30;24;18;17;13
69189;Sainte-Colombe;vp;Véhicule particulier;Diesel;Non classé;83;67;51;47;39;32;21;20;15;9;6;4
69189;Sainte-Colombe;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;1;1;1;3;5;4
69189;Sainte-Colombe;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;1;1;2;2;1;4;5;10;16
69189;Sainte-Colombe;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;0;1;2;2;2;9;10
69189;Sainte-Colombe;vp;Véhicule particulier;Essence;Crit'Air 1;15;27;42;63;93;133;168;219;260;313;358;405
69189;Sainte-Colombe;vp;Véhicule particulier;Essence;Crit'Air 2;112;106;115;112;118;119;127;124;112;109;107;100
69189;Sainte-Colombe;vp;Véhicule particulier;Essence;Crit'Air 3;174;175;166;166;155;142;131;126;118;106;94;84
69189;Sainte-Colombe;vp;Véhicule particulier;Essence;Non classé;149;137;115;94;77;68;48;42;41;33;27;19
69189;Sainte-Colombe;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;1;5;7;11;19;17;33
69189;Sainte-Colombe;vp;Véhicule particulier;Essence HNR;Crit'Air 2;1;1;1;1;2;2;1;1;1;1;1;1
69189;Sainte-Colombe;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;10;9;10;10;10;9;9;8;7;6;4;6
69189;Sainte-Colombe;vp;Véhicule particulier;Gaz et inconnu;Non classé;10;0;0;0;0;1;1;0;0;0;0;0
69190;Sainte-Consorce;vp;Véhicule particulier;Diesel;Crit'Air 2;34;87;152;199;245;288;326;370;384;428;431;423
69190;Sainte-Consorce;vp;Véhicule particulier;Diesel;Crit'Air 3;286;293;283;284;283;270;243;225;220;213;200;175
69190;Sainte-Consorce;vp;Véhicule particulier;Diesel;Crit'Air 4;178;162;163;151;148;139;129;117;94;82;70;69
69190;Sainte-Consorce;vp;Véhicule particulier;Diesel;Crit'Air 5;65;63;58;51;43;37;29;23;18;16;12;12
69190;Sainte-Consorce;vp;Véhicule particulier;Diesel;Non classé;86;70;60;45;33;27;29;22;14;6;5;5
69190;Sainte-Consorce;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;1;1;2;3;3;2;6;6;9
69190;Sainte-Consorce;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;1;1;2;0;0;2;5;5;5;4;10;19
69190;Sainte-Consorce;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;1;3;7;10;8;10;14;27
69190;Sainte-Consorce;vp;Véhicule particulier;Essence;Crit'Air 1;15;40;68;99;127;164;210;252;309;367;411;469
69190;Sainte-Consorce;vp;Véhicule particulier;Essence;Crit'Air 2;131;137;133;126;121;120;125;127;121;119;115;120
69190;Sainte-Consorce;vp;Véhicule particulier;Essence;Crit'Air 3;226;229;223;219;188;183;178;163;158;140;119;103
69190;Sainte-Consorce;vp;Véhicule particulier;Essence;Non classé;120;112;93;86;85;77;72;62;54;43;35;30
69190;Sainte-Consorce;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;2;5;5;5;12;17;24;30;29
69190;Sainte-Consorce;vp;Véhicule particulier;Essence HNR;Crit'Air 2;1;1;1;0;0;0;0;0;0;0;0;0
69190;Sainte-Consorce;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;4;7;7;6;3;5;5;5;6;5;7;14
69190;Sainte-Consorce;vp;Véhicule particulier;Gaz et inconnu;Non classé;10;2;1;1;1;0;0;0;0;0;0;0
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 2;136;317;499;657;810;910;971;1040;1054;1042;1012;943
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 3;2434;1574;928;737;637;552;498;454;404;382;365;334
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 4;424;352;321;294;271;250;235;224;198;176;137;129
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 5;133;123;103;97;89;75;60;47;38;35;21;16
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Non classé;169;134;109;89;67;57;45;30;26;13;9;8
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;4;9;14;16;20;16;9;12;19;26
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;3;4;7;10;9;9;14;17;21;29;42;82
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;1;1;3;15;22;27;36;41;72;113
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Essence;Crit'Air 1;71;173;260;368;454;553;681;851;991;1199;1345;1441
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Essence;Crit'Air 2;591;577;541;507;483;455;430;401;386;382;348;322
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Essence;Crit'Air 3;688;632;587;537;504;471;437;381;338;302;277;229
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Essence;Non classé;381;352;282;228;202;185;163;138;120;100;95;98
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Essence HNR;Crit'Air 1;1;0;1;8;15;25;35;47;62;74;102;137
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Essence HNR;Crit'Air 2;4;3;1;1;1;1;2;2;2;2;1;1
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;14;10;10;13;14;14;18;19;16;16;16;14
69191;Saint-Cyr-au-Mont-d'Or;vp;Véhicule particulier;Gaz et inconnu;Non classé;39;5;4;2;2;4;3;1;2;2;0;1
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Diesel;Crit'Air 2;3;11;14;19;23;27;24;28;35;37;39;40
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Diesel;Crit'Air 3;17;17;19;20;17;16;17;15;15;15;16;13
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Diesel;Crit'Air 4;16;12;16;14;15;18;16;14;12;7;9;7
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Diesel;Crit'Air 5;7;7;3;4;3;4;4;4;2;2;2;3
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Diesel;Non classé;10;10;11;9;9;6;4;4;2;0;0;0
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;0;0;0;0;0;1;1
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Essence;Crit'Air 1;1;2;2;2;3;3;5;8;11;10;8;11
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Essence;Crit'Air 2;4;3;2;2;2;2;3;4;4;4;5;5
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Essence;Crit'Air 3;14;14;14;9;10;9;10;8;10;10;10;10
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Essence;Non classé;6;5;4;3;3;3;3;2;0;0;0;0
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;0;2;2;2;2;2;2
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;0;0;0;0;0;1;1;1;1;1;1;1
69192;Saint-Cyr-le-Chatoux;vp;Véhicule particulier;Gaz et inconnu;Non classé;1;0;0;0;0;0;0;0;0;0;0;0
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Diesel;Crit'Air 2;34;78;111;147;187;215;251;274;279;290;290;281
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Diesel;Crit'Air 3;219;219;221;215;203;199;192;179;161;155;134;123
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Diesel;Crit'Air 4;145;125;110;100;90;82;78;82;68;61;51;44
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Diesel;Crit'Air 5;46;45;38;34;30;31;26;22;18;15;13;8
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Diesel;Non classé;75;66;57;37;34;30;24;22;16;9;6;4
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;1;1;1;4;4;3;5
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;1;1;2;2;2;1;2;2;3;1;3
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;1;1;2;2;2;3;6;9;17
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Essence;Crit'Air 1;14;28;45;72;89;100;119;149;172;205;231;253
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Essence;Crit'Air 2;83;84;86;88;81;76;79;77;76;80;77;79
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Essence;Crit'Air 3;128;121;113;95;94;92;82;91;82;71;56;49
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Essence;Non classé;79;72;64;53;45;42;37;32;31;29;25;19
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Essence HNR;Crit'Air 1;1;0;2;2;2;2;1;5;5;10;10;18
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;2;3;1;1;1;2;2;3;4;5;5;6
69193;Saint-Cyr-sur-le-Rhône;vp;Véhicule particulier;Gaz et inconnu;Non classé;3;0;0;0;0;1;1;0;0;0;0;0
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 2;161;384;645;837;980;1094;1236;1327;1454;1471;1420;1281
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 3;982;952;852;779;737;667;606;541;473;430;356;316
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 4;492;429;377;333;308;277;248;234;184;161;131;102
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 5;124;109;93;84;72;59;55;45;42;35;26;22
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Non classé;181;168;134;107;83;70;53;47;34;19;14;12
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;3;11;14;19;19;19;16;18;27;37
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;7;11;11;13;18;18;24;24;38;50;83;141
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;2;2;7;12;17;48;68;114;162;206
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Essence;Crit'Air 1;101;215;320;450;575;707;887;1089;1310;1527;1676;1840
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Essence;Crit'Air 2;700;694;656;631;587;575;542;532;507;443;407;385
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Essence;Crit'Air 3;857;776;674;630;555;517;478;404;353;308;267;226
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Essence;Non classé;486;422;354;283;249;220;197;168;144;128;108;102
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;3;13;18;25;40;66;81;101;118;156
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Essence HNR;Crit'Air 2;2;2;2;2;3;2;3;3;3;3;3;2
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;14;14;12;10;6;6;8;11;11;10;8;11
69194;Saint-Didier-au-Mont-d'Or;vp;Véhicule particulier;Gaz et inconnu;Non classé;28;3;1;1;1;1;1;1;1;2;1;2
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Diesel;Crit'Air 2;2;14;35;53;63;75;95;106;111;123;131;134
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Diesel;Crit'Air 3;71;79;90;90;86;80;78;67;74;75;72;68
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Diesel;Crit'Air 4;61;59;59;53;52;52;52;48;44;39;35;33
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Diesel;Crit'Air 5;38;36;27;23;20;18;17;22;18;13;9;7
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Diesel;Non classé;55;49;40;36;31;24;19;15;12;6;3;3
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;0;0;0;1;1;1
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;0;0;0;1;2;1;1;1;2
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;1;1;2;2;2;3;7
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Essence;Crit'Air 1;0;2;6;11;13;20;25;34;43;51;64;76
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Essence;Crit'Air 2;18;20;19;18;16;17;18;16;21;22;22;21
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Essence;Crit'Air 3;39;38;35;49;50;53;46;39;37;33;31;22
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Essence;Non classé;46;42;36;35;35;31;28;30;23;17;14;15
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;2;5;3;3;2;1;1;1;1;0;0;0
69196;Saint-Didier-sur-Beaujeu;vp;Véhicule particulier;Gaz et inconnu;Non classé;3;0;0;0;0;0;0;0;0;0;0;0
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Diesel;Crit'Air 2;17;69;111;154;202;249;291;339;375;395;424;457
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Diesel;Crit'Air 3;231;254;252;269;277;277;276;257;245;250;216;214
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Diesel;Crit'Air 4;204;208;201;206;187;164;140;131;119;104;85;84
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Diesel;Crit'Air 5;88;78;71;65;56;58;50;49;40;32;22;20
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Diesel;Non classé;130;117;97;82;78;63;52;40;25;15;13;10
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;1;2;1;2;3;3
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;0;0;0;2;1;1;1;3;9
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;2;3;3;2;3;8;15
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Essence;Crit'Air 1;9;26;32;46;63;87;121;171;207;258;293;324
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Essence;Crit'Air 2;69;78;80;84;81;70;77;80;98;98;95;93
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Essence;Crit'Air 3;168;169;173;172;174;175;169;171;157;147;120;109
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Essence;Non classé;136;137;107;100;82;74;67;60;54;44;36;39
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;1;1;2;3;6;9;11;16;26
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Essence HNR;Crit'Air 2;0;0;0;0;0;0;0;0;1;1;2;1
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;1;2;2;1;3;3;3;1;2;2;2;2
69197;Saint-Étienne-des-Oullières;vp;Véhicule particulier;Gaz et inconnu;Non classé;7;0;0;0;0;0;0;0;0;0;1;1
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Diesel;Crit'Air 2;13;29;47;61;72;87;101;117;123;133;136;135
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Diesel;Crit'Air 3;94;98;102;95;92;94;91;92;82;73;78;72
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Diesel;Crit'Air 4;74;65;67;72;67;62;59;53;46;34;33;28
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Diesel;Crit'Air 5;28;26;21;20;18;16;15;13;14;7;3;3
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Diesel;Non classé;44;37;37;32;25;19;17;13;10;4;2;1
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;1;1;1;1;1;1;1;1
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;1;2;1;0;1;1;1;3;4
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;1;1;1;1;1;0;1;2;5;11
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Essence;Crit'Air 1;8;13;19;30;40;56;67;70;84;94;117;125
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Essence;Crit'Air 2;22;23;27;30;33;30;29;30;32;35;33;28
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Essence;Crit'Air 3;67;72;70;61;64;55;57;53;53;51;43;44
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Essence;Non classé;56;48;48;43;40;35;36;29;27;19;17;15
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;0;1;2;4;6;5;9
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;1;1;1;1;2;3;3;4;3;4;4;3
69198;Saint-Étienne-la-Varenne;vp;Véhicule particulier;Gaz et inconnu;Non classé;9;0;0;0;0;0;0;0;0;0;0;0
69199;Saint-Fons;vp;Véhicule particulier;Diesel;Crit'Air 1;0;0;0;0;0;1;0;0;0;0;0;0
69199;Saint-Fons;vp;Véhicule particulier;Diesel;Crit'Air 2;120;406;844;1285;1493;1728;1766;1934;2204;2434;2484;2493
69199;Saint-Fons;vp;Véhicule particulier;Diesel;Crit'Air 3;1496;1558;1554;1476;1531;1644;1702;1800;1881;1872;1837;1775
69199;Saint-Fons;vp;Véhicule particulier;Diesel;Crit'Air 4;1196;1332;1347;1373;1419;1514;1489;1455;1381;1219;1033;857
69199;Saint-Fons;vp;Véhicule particulier;Diesel;Crit'Air 5;716;677;660;618;595;541;493;434;362;272;195;158
69199;Saint-Fons;vp;Véhicule particulier;Diesel;Non classé;1104;951;759;649;520;394;348;271;158;71;44;34
69199;Saint-Fons;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;2;4;9;11;10;15;25;45;50
69199;Saint-Fons;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;7;9;5;5;5;5;7;10;12;30;65;158
69199;Saint-Fons;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;1;1;4;8;12;17;117;147
69199;Saint-Fons;vp;Véhicule particulier;Essence;Crit'Air 1;55;157;251;361;455;560;709;874;1175;1571;1805;1939
69199;Saint-Fons;vp;Véhicule particulier;Essence;Crit'Air 2;616;582;541;487;457;459;455;457;464;455;460;484
69199;Saint-Fons;vp;Véhicule particulier;Essence;Crit'Air 3;936;954;932;896;864;855;838;754;717;659;550;501
69199;Saint-Fons;vp;Véhicule particulier;Essence;Non classé;975;824;651;515;458;354;284;221;179;120;84;79
69199;Saint-Fons;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;6;4;8;15;20;25;47;58;108;136
69199;Saint-Fons;vp;Véhicule particulier;Essence HNR;Crit'Air 2;0;0;0;1;1;0;0;0;1;0;0;0
69199;Saint-Fons;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;20;24;23;22;23;24;24;25;28;32;34;39
69199;Saint-Fons;vp;Véhicule particulier;Gaz et inconnu;Non classé;107;4;2;1;1;1;1;1;0;0;0;0
69121;Lozanne;tcp;Autocar;Diesel;Crit'Air 5;0;0;0;0;0;0;0;0;0;0;1;1
69124;Marchampt;tcp;Autobus;Diesel;Crit'Air 3;0;1;1;1;1;1;1;1;1;1;1;1
69124;Marchampt;tcp;Autocar;Diesel;Crit'Air 3;1;1;2;3;3;3;3;2;3;3;3;0
69124;Marchampt;tcp;Autocar;Diesel;Crit'Air 4;3;3;3;3;3;3;3;3;3;3;3;2
69124;Marchampt;tcp;Autocar;Diesel;Crit'Air 5;2;2;2;2;2;2;2;2;2;1;1;1
69124;Marchampt;tcp;Autocar;Diesel;Non classé;2;2;2;1;1;1;1;0;0;0;0;0
69127;Marcy-l'Étoile;tcp;Autocar;Diesel;Crit'Air 5;0;0;0;0;1;1;1;1;1;1;1;1
69133;Millery;tcp;Autocar;Diesel;Crit'Air 5;4;4;4;4;4;4;1;0;0;0;0;0
69141;Mornant;tcp;Autocar;Diesel;Crit'Air 5;14;12;12;11;10;0;0;0;0;0;0;0
69141;Mornant;tcp;Autocar;Diesel;Non classé;3;2;2;2;1;0;0;0;0;0;0;0
69155;Pomeys;tcp;Autocar;Diesel;Non classé;1;0;0;0;0;0;0;0;0;0;0;0
69157;Vindry-sur-Turdine;tcp;Autocar;Diesel;Crit'Air 5;1;1;1;0;1;0;0;0;0;0;0;0
69184;Sainte-Catherine;tcp;Autocar;Diesel;Non classé;3;3;2;2;2;0;0;0;0;0;0;0
