nomInstallation;commune;codeDepartement;departement;codeRegion;region;dateRaccordement;dateDeraccordement;dateMiseEnService;dateDebutVersion;posteSource;tensionRaccordement;modeRaccordement;codeFiliere;filiere;codeCombustible;combustible;codesCombustiblesSecondaires;combustiblesSecondaires;codeTechnologie;technologie;typeStockage;puisMaxInstallee;puisMaxRacCharge;puisMaxCharge;puisMaxRac;puisMaxInstalleeDisCharge;nbGroupes;nbInstallations;regime;energieStockable;capaciteReservoir;hauteurChute;productible;debitMaximal;gestionnaire;energieAnnuelleGlissanteInjectee;energieAnnuelleGlissanteProduite;energieAnnuelleGlissanteSoutiree;energieAnnuelleGlissanteStockee;maxPuis;dateMiseEnservice (format date)
Agrégation des installations de moins de 36KW;Saint-Genis-Laval;69;Rhône;84;Auvergne-Rhône-Alpes;30/04/2008;;30/04/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;120.05;;;117.91;;;29;;0.0;0.0;0.0;0.0;0.0;;86744;;;;120.05;30/04/2008
Agrégation des installations de moins de 36KW;Saint-Genis-Laval;69;Rhône;84;Auvergne-Rhône-Alpes;09/10/2009;;09/10/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;52.32;;;42.02;;;11;;0.0;0.0;0.0;0.0;0.0;;33440;;;;52.32;09/10/2009
Agrégation des installations de moins de 36KW;Saint-Genis-Laval;69;Rhône;84;Auvergne-Rhône-Alpes;02/08/2005;;02/08/2005;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;615.31;6.0;6.0;576.47;6.0;2;110;;2.76;0.0;0.0;0.0;0.0;;249708;;;;615.31;02/08/2005
Agrégation des installations de moins de 36KW;Saint-Genis-Laval;69;Rhône;84;Auvergne-Rhône-Alpes;22/02/2008;;22/02/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;135.55;;;126.91;;;35;;0.0;0.0;0.0;0.0;0.0;;82745;;;;135.55;22/02/2008
SASU FLORILEM;Saint-Genis-Laval;69;Rhône;84;Auvergne-Rhône-Alpes;19/01/2017;;19/01/2017;07/07/2021;OULLI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;90.0;;;90.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;91863;;;;90.0;19/01/2017
Confidentiel;Saint-Genis-Laval;69;Rhône;84;Auvergne-Rhône-Alpes;16/04/2024;;16/04/2024;16/04/2024;OULLI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;88.0;;;88.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;62737;;;;88.0;16/04/2024
Agrégation des installations de moins de 36KW;Saint-Genis-les-Ollières;69;Rhône;84;Auvergne-Rhône-Alpes;14/12/2006;;14/12/2006;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;468.1;;;448.31;;;114;;0.0;0.0;0.0;0.0;0.0;;330455;;;;468.1;14/12/2006
Agrégation des installations de moins de 36KW;Saint-Genis-les-Ollières;69;Rhône;84;Auvergne-Rhône-Alpes;06/03/2009;;06/03/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;220.92;;;215.27;;;47;;0.0;0.0;0.0;0.0;0.0;;88717;;;;220.92;06/03/2009
SOLAPRO ENERGIE;Saint-Genis-les-Ollières;69;Rhône;84;Auvergne-Rhône-Alpes;29/05/2019;;29/05/2019;07/07/2021;CRAPO;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;85.0;;;85.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;100780;;;;85.0;29/05/2019
Agrégation des installations de moins de 36KW;Saint-Georges-de-Reneins;69;Rhône;84;Auvergne-Rhône-Alpes;17/02/2011;;17/02/2011;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;221.2;;;216.39;;;35;;0.0;0.0;0.0;0.0;0.0;;104041;;;;221.2;17/02/2011
Confidentiel;Saint-Georges-de-Reneins;69;Rhône;84;Auvergne-Rhône-Alpes;22/07/2024;;22/07/2024;22/07/2024;;BT;Indirect;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;110.0;;;110.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;24082;;;;110.0;22/07/2024
CENTRALE SCI LECO 1618;Saint-Georges-de-Reneins;69;Rhône;84;Auvergne-Rhône-Alpes;24/11/2023;;24/11/2023;24/11/2023;;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;102.375;;;102.375;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;109764;;;;102.375;24/11/2023
Confidentiel;Saint-Georges-de-Reneins;69;Rhône;84;Auvergne-Rhône-Alpes;22/07/2024;;22/07/2024;22/07/2024;;BT;Indirect;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;110.0;;;110.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;30754;;;;110.0;22/07/2024
Agrégation des installations de moins de 36KW;Saint-Georges-de-Reneins;69;Rhône;84;Auvergne-Rhône-Alpes;22/10/2008;;22/10/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;309.09;;;305.42;;;69;;0.0;0.0;0.0;0.0;0.0;;210563;;;;309.09;22/10/2008
Confidentiel;Saint-Georges-de-Reneins;69;Rhône;84;Auvergne-Rhône-Alpes;27/01/2020;;27/01/2020;29/02/2024;PATUR;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;89.0;;;89.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;113858;;;;89.0;27/01/2020
Agrégation des installations de moins de 36KW;Saint-Germain-au-Mont-d'Or;69;Rhône;84;Auvergne-Rhône-Alpes;06/03/2007;;06/03/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;153.58;;;150.34;;;32;;0.0;0.0;0.0;0.0;0.0;;100333;;;;153.58;06/03/2007
Agrégation des installations de moins de 36KW;Saint-Germain-au-Mont-d'Or;69;Rhône;84;Auvergne-Rhône-Alpes;30/05/2012;;30/05/2012;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;53.68;;;50.43;;;11;;0.0;0.0;0.0;0.0;0.0;;22883;;;;53.68;30/05/2012
Agrégation des installations de moins de 36KW;Saint-Germain-Nuelles;69;Rhône;84;Auvergne-Rhône-Alpes;05/03/2008;;05/03/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;189.39;;;181.73;;;50;;0.0;0.0;0.0;0.0;0.0;;136599;;;;189.39;05/03/2008
Agrégation des installations de moins de 36KW;Saint-Germain-Nuelles;69;Rhône;84;Auvergne-Rhône-Alpes;29/05/2009;;29/05/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;102.95;;;99.98;;;22;;0.0;0.0;0.0;0.0;0.0;;48582;;;;102.95;29/05/2009
Agrégation des installations de moins de 36KW;Saint-Igny-de-Vers;69;Rhône;84;Auvergne-Rhône-Alpes;17/11/2010;;17/11/2010;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;80.2;;;80.2;;;15;;0.0;0.0;0.0;0.0;0.0;;58506;;;;80.2;17/11/2010
Agrégation des installations de moins de 36KW;Saint-Jean-des-Vignes;69;Rhône;84;Auvergne-Rhône-Alpes;21/11/2008;;21/11/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;57.9;;;58.25;;;15;;0.0;0.0;0.0;0.0;0.0;;38089;;;;57.9;21/11/2008
Confidentiel;Saint-Jean-des-Vignes;69;Rhône;84;Auvergne-Rhône-Alpes;22/02/2024;;22/02/2024;05/04/2024;CIVRI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;249.9;;;249.9;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;227535;;;;249.9;22/02/2024
Agrégation des installations de moins de 36KW;Saint-Jean-la-Bussière;69;Rhône;84;Auvergne-Rhône-Alpes;12/05/2009;;12/05/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;226.7;;;221.04;;;47;;0.0;0.0;0.0;0.0;0.0;;166553;;;;226.7;12/05/2009
GAEC DE L'EAURIZON;Saint-Jean-la-Bussière;69;Rhône;84;Auvergne-Rhône-Alpes;17/10/2022;;17/10/2022;06/12/2022;AMPLE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;99.84;;;99.84;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;111422;;;;99.84;17/10/2022
Confidentiel;Saint-Jean-la-Bussière;69;Rhône;84;Auvergne-Rhône-Alpes;27/04/2023;;27/04/2023;27/04/2023;AMPLE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;96.0;;;96.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;141395;;;;96.0;27/04/2023
Agrégation des installations de moins de 36KW;Saint-Julien;69;Rhône;84;Auvergne-Rhône-Alpes;15/12/2009;;15/12/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;56.49;;;62.19;;;17;;0.0;0.0;0.0;0.0;0.0;;53941;;;;56.49;15/12/2009
Confidentiel;Saint-Julien-sur-Bibost;69;Rhône;84;Auvergne-Rhône-Alpes;19/11/2021;;19/11/2021;16/11/2022;ARBRE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;100.0;;;99.75;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;108024;;;;100.0;19/11/2021
Agrégation des installations de moins de 36KW;Saint-Julien-sur-Bibost;69;Rhône;84;Auvergne-Rhône-Alpes;19/11/2009;;19/11/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;152.16;;;152.16;;;29;;0.0;0.0;0.0;0.0;0.0;;133993;;;;152.16;19/11/2009
Agrégation des installations de moins de 36KW;Saint-Julien-sur-Bibost;69;Rhône;84;Auvergne-Rhône-Alpes;24/05/2019;;24/05/2019;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;59.2;;;59.2;;;12;;0.0;0.0;0.0;0.0;0.0;;29412;;;;59.2;24/05/2019
Agrégation des installations de moins de 36KW;Saint-Just-d'Avray;69;Rhône;84;Auvergne-Rhône-Alpes;30/09/2008;;30/09/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;126.05;;;125.16;;;30;;0.0;0.0;0.0;0.0;0.0;;90202;;;;126.05;30/09/2008
Agrégation des installations de moins de 36KW;Saint-Lager;69;Rhône;84;Auvergne-Rhône-Alpes;19/07/2011;;19/07/2011;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;76.44;;;76.36;;;13;;0.0;0.0;0.0;0.0;0.0;;53834;;;;76.44;19/07/2011
Confidentiel;Saint-Laurent-d'Agny;69;Rhône;84;Auvergne-Rhône-Alpes;19/06/2023;;19/06/2023;25/04/2024;MESSI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;95.0;;;95.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;108334;;;;95.0;19/06/2023
SOCALDI;Saint-Laurent-d'Agny;69;Rhône;84;Auvergne-Rhône-Alpes;22/02/2023;;22/02/2023;11/01/2024;MILL5;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;1110.0;;;1110.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;810810;;;;1110.0;22/02/2023
Agrégation des installations de moins de 36KW;Saint-Laurent-d'Agny;69;Rhône;84;Auvergne-Rhône-Alpes;22/02/2008;;22/02/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;273.26;11.0;11.0;270.23;11.0;2;61;;2.0;0.0;0.0;0.0;0.0;;215394;;;;273.26;22/02/2008
Agrégation des installations de moins de 36KW;Saint-Laurent-d'Agny;69;Rhône;84;Auvergne-Rhône-Alpes;20/12/2010;;20/12/2010;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;112.35;;;110.3;;;21;;0.0;0.0;0.0;0.0;0.0;;51017;;;;112.35;20/12/2010
BATIBOIS;Saint-Laurent-de-Chamousset;69;Rhône;84;Auvergne-Rhône-Alpes;02/06/2020;;02/06/2020;24/02/2023;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;60.0;;;60.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;60985;;;;60.0;02/06/2020
Gymnase;Saint-Laurent-de-Chamousset;69;Rhône;84;Auvergne-Rhône-Alpes;28/06/2022;;28/06/2022;01/07/2023;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;70.0;;;70.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;91190;;;;70.0;28/06/2022
Agrégation des installations de moins de 36KW;Saint-Laurent-de-Chamousset;69;Rhône;84;Auvergne-Rhône-Alpes;10/06/2008;;10/06/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;120.98;;;123.55;;;16;;0.0;0.0;0.0;0.0;0.0;;37826;;;;120.98;10/06/2008
Confidentiel;Saint-Laurent-de-Chamousset;69;Rhône;84;Auvergne-Rhône-Alpes;04/07/2024;;04/07/2024;04/07/2024;ARBRE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;66.6;;;65.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;937;;;;66.6;04/07/2024
Agrégation des installations de moins de 36KW;Saint-Laurent-de-Chamousset;69;Rhône;84;Auvergne-Rhône-Alpes;04/09/2007;;04/09/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;311.18;2.3;2.3;310.93;2.3;1;53;;1.0;0.0;0.0;0.0;0.0;;268482;;;;311.18;04/09/2007
Agrégation des installations de moins de 36KW;Saint-Marcel-l'Éclairé;69;Rhône;84;Auvergne-Rhône-Alpes;29/08/2008;;29/08/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;68.67;;;65.37;;;16;;0.0;0.0;0.0;0.0;0.0;;53320;;;;68.67;29/08/2008
Agrégation des installations de moins de 36KW;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;26/10/2009;;26/10/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;163.44;;;155.86;;;31;;0.0;0.0;0.0;0.0;0.0;;74786;;;;163.44;26/10/2009
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;28/07/2020;;28/07/2020;12/07/2022;R.GI5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;89.0;;;89.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;110437;;;;89.0;28/07/2020
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;04/11/2020;;04/11/2020;01/07/2023;MESSI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;80.0;;;80.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;96176;;;;80.0;04/11/2020
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;24/06/2021;;24/06/2021;26/04/2023;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;89.0;;;89.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;120321;;;;89.0;24/06/2021
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;11/01/2022;;11/01/2022;28/12/2022;MESSI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;99.52;;;99.52;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;88413;;;;99.52;11/01/2022
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;05/02/2019;;05/02/2019;07/07/2021;MESSI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;40.0;;;40.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;425;;;;40.0;05/02/2019
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;25/08/2021;;25/08/2021;31/01/2022;MESSI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;37.0;;;37.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;75;;;;37.0;25/08/2021
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;11/03/2024;;11/03/2024;11/03/2024;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;90.0;;;90.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;48831;;;;90.0;11/03/2024
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;16/01/2018;;16/01/2018;02/11/2022;R.GI5;BT;Direct;BIOEN;Bioénergies;B.MET;;;;COG.C;Cogénération à combustion;;75.0;;;75.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;165548;;;;75.0;16/01/2018
Agrégation des installations de moins de 36KW;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;01/08/2007;;01/08/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;794.96;;;740.53;;;127;;0.0;0.0;0.0;0.0;0.0;;548768;;;;794.96;01/08/2007
BML;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;18/01/2022;;18/01/2022;03/01/2023;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;55.0;;;55.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;10048;;;;55.0;18/01/2022
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;14/12/2021;;14/12/2021;01/08/2024;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;85.0;;;85.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;94518;;;;85.0;14/12/2021
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;21/09/2023;;21/09/2023;01/12/2023;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;82.8;;;82.8;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;117231;;;;82.8;21/09/2023
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;14/08/2017;;14/08/2017;07/07/2021;R.GI5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;99.0;;;99.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;118067;;;;99.0;14/08/2017
Confidentiel;Saint-Martin-en-Haut;69;Rhône;84;Auvergne-Rhône-Alpes;14/04/2020;;14/04/2020;06/07/2021;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;37.0;;;37.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;10372;;;;37.0;14/04/2020
Agrégation des installations de moins de 36KW;Chabanière;69;Rhône;84;Auvergne-Rhône-Alpes;09/11/2005;;09/11/2005;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;672.47;5.0;5.0;639.4;5.0;2;137;;2.5;0.0;0.0;0.0;0.0;;497107;;;;672.47;09/11/2005
Agrégation des installations de moins de 36KW;Chabanière;69;Rhône;84;Auvergne-Rhône-Alpes;08/04/2011;;08/04/2011;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;321.84;;;317.51;;;42;;0.0;0.0;0.0;0.0;0.0;;138071;;;;321.84;08/04/2011
69.13;Chabanière;69;Rhône;84;Auvergne-Rhône-Alpes;21/06/2022;;21/06/2022;16/11/2022;G.BAN;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;100.0;;;99.6;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;83285;;;;100.0;21/06/2022
Confidentiel;Chabanière;69;Rhône;84;Auvergne-Rhône-Alpes;12/07/2010;;12/07/2010;01/06/2021;R.GI5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;99.0;;;99.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;113903;;;;99.0;12/07/2010
GAEC de l'Espoir;Saint-Nizier-d'Azergues;69;Rhône;84;Auvergne-Rhône-Alpes;06/12/2021;;06/12/2021;19/09/2023;ALLIE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;96.0;;;100.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;96759;;;;96.0;06/12/2021
Agrégation des installations de moins de 36KW;Saint-Nizier-d'Azergues;69;Rhône;84;Auvergne-Rhône-Alpes;14/12/2009;;14/12/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;276.53;;;276.53;;;45;;0.0;0.0;0.0;0.0;0.0;;205033;;;;276.53;14/12/2009
Agrégation des installations de moins de 36KW;Saint-Pierre-la-Palud;69;Rhône;84;Auvergne-Rhône-Alpes;19/12/2008;;19/12/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;311.74;;;307.61;;;66;;0.0;0.0;0.0;0.0;0.0;;222731;;;;311.74;19/12/2008
Agrégation des installations de moins de 36KW;Saint-Pierre-la-Palud;69;Rhône;84;Auvergne-Rhône-Alpes;26/08/2010;;26/08/2010;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;85.49;;;86.59;;;13;;0.0;0.0;0.0;0.0;0.0;;47383;;;;85.49;26/08/2010
Agrégation des installations de moins de 36KW;Saint-Romain-au-Mont-d'Or;69;Rhône;84;Auvergne-Rhône-Alpes;08/09/2008;;08/09/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;82.31;;;81.82;;;22;;0.0;0.0;0.0;0.0;0.0;;47556;;;;82.31;08/09/2008
Confidentiel;Saint-Romain-de-Popey;69;Rhône;84;Auvergne-Rhône-Alpes;17/09/2015;;17/09/2015;06/07/2021;TARAR;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;61.0;;;61.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;51200;;;;61.0;17/09/2015
Confidentiel;Saint-Romain-de-Popey;69;Rhône;84;Auvergne-Rhône-Alpes;28/06/2011;;28/06/2011;05/07/2021;ARBRE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;127.0;;;127.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;158170;;;;127.0;28/06/2011
Agrégation des installations de moins de 36KW;Saint-Romain-de-Popey;69;Rhône;84;Auvergne-Rhône-Alpes;19/09/2007;;19/09/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;225.98;;;212.1;;;38;;0.0;0.0;0.0;0.0;0.0;;150989;;;;225.98;19/09/2007
Agrégation des installations de moins de 36KW;Saint-Romain-de-Popey;69;Rhône;84;Auvergne-Rhône-Alpes;18/05/2009;;18/05/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;107.06;2.5;2.5;103.41;2.5;1;19;;0.05;0.0;0.0;0.0;0.0;;52076;;;;107.06;18/05/2009
[CTE] INVEHO - VE;Saint-Romain-en-Gal;69;Rhône;84;Auvergne-Rhône-Alpes;13/08/2024;;13/08/2024;13/08/2024;G.BAN;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;110.0;;;110.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;6336;;;;110.0;13/08/2024
Confidentiel;Saint-Romain-en-Gal;69;Rhône;84;Auvergne-Rhône-Alpes;04/10/2022;;04/10/2022;17/11/2022;ESTRE;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;4625.0;;;4625.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;5205796;;;;4625.0;04/10/2022
Confidentiel;Saint-Romain-en-Gal;69;Rhône;84;Auvergne-Rhône-Alpes;13/11/2023;;13/11/2023;13/11/2023;ESTRE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;90.0;;;90.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;128411;;;;90.0;13/11/2023
Confidentiel;Saint-Romain-en-Gal;69;Rhône;84;Auvergne-Rhône-Alpes;10/07/2023;;10/07/2023;14/08/2024;ESTRE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;110.0;;;110.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;111012;;;;110.0;10/07/2023
Confidentiel;Saint-Romain-en-Gal;69;Rhône;84;Auvergne-Rhône-Alpes;13/11/2023;;13/11/2023;13/11/2023;ESTRE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;250.0;;;250.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;289853;;;;250.0;13/11/2023
Agrégation des installations de moins de 36KW;Saint-Romain-en-Gal;69;Rhône;84;Auvergne-Rhône-Alpes;14/09/2006;;14/09/2006;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;110.35;;;110.07;;;26;;0.0;0.0;0.0;0.0;0.0;;72454;;;;110.35;14/09/2006
FERINOX site de production;Saint-Romain-en-Gal;69;Rhône;84;Auvergne-Rhône-Alpes;17/06/2021;;17/06/2021;15/05/2024;ESTRE;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;165.6;;;166.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;121423;;;;165.6;17/06/2021
Agrégation des installations de moins de 36KW;Saint-Romain-en-Gier;69;Rhône;84;Auvergne-Rhône-Alpes;25/04/2007;;25/04/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;59.66;;;52.36;;;18;;0.0;0.0;0.0;0.0;0.0;;38668;;;;59.66;25/04/2007
Agrégation des installations de moins de 36KW;Saint-Symphorien-sur-Coise;69;Rhône;84;Auvergne-Rhône-Alpes;30/05/2008;;30/05/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;323.36;;;309.73;;;53;;0.0;0.0;0.0;0.0;0.0;;326800;;;;323.36;30/05/2008
Confidentiel;Saint-Symphorien-sur-Coise;69;Rhône;84;Auvergne-Rhône-Alpes;26/10/2023;;26/10/2023;26/10/2023;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;104.0;;;104.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;114852;;;;104.0;26/10/2023
Agrégation des installations de moins de 36KW;Saint-Symphorien-sur-Coise;69;Rhône;84;Auvergne-Rhône-Alpes;21/04/2010;;21/04/2010;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;72.86;6.0;6.0;72.86;6.0;1;17;;5.0;0.0;0.0;0.0;0.0;;27524;;;;72.86;21/04/2010
TECHNOP MGHL;Saint-Symphorien-sur-Coise;69;Rhône;84;Auvergne-Rhône-Alpes;04/12/2020;;04/12/2020;05/07/2021;CHAZ5;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;37.0;;;37.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;3331;;;;37.0;04/12/2020
